rank_raw,rank,name,country,overall_score,teaching_score,research_env_score,research_quality_score,industry_score,international_score,url,street_address,locality,region,postal_code,country_address
601–800,601,"University of Veterinary and Animal Sciences, Lahore",Pakistan,43.5,21.2,15.5,75.6,41.6,52.8,https://www.timeshighereducation.com/world-university-rankings/university-veterinary-and-animal-sciences-lahore,Syed Abdul Qadir Jillani Road,Lahore,Punjab,54000,Pakistan
601–800,601,University of Warsaw,Poland,43.5,38.1,32.6,46.7,39.3,45.0,https://www.timeshighereducation.com/world-university-rankings/university-warsaw,Krakowskie Przedmiescie 26/28,Warszawa,Mazowieckie,00-927,Poland
601–800,601,University of Wuppertal,Germany,43.5,31.5,31.2,60.6,65.3,55.5,https://www.timeshighereducation.com/world-university-rankings/university-wuppertal,Gaußstraße 20,,Wuppertal,42119,Germany
601–800,601,Urmia University of Medical Sciences,Iran,43.5,41.4,11.7,73.2,22.4,30.9,https://www.timeshighereducation.com/world-university-rankings/urmia-university-medical-sciences,Orjhans Street Resalat Blvd,,Urmia,571478334,Iran
601–800,601,UWE Bristol (University of the West of England),United Kingdom,43.5,18.8,14.6,73.3,59.2,81.2,https://www.timeshighereducation.com/world-university-rankings/uwe-bristol-university-west-england,Coldharbour Lane,Bristol,Bristol,BS16 1QY,United Kingdom
601–800,601,VIT University,India,43.5,27.7,21.0,68.8,42.3,40.6,https://www.timeshighereducation.com/world-university-rankings/vit-university,"['Tiruvalam Road', 'Katpadi']",Vellore,TN,632014,India
601–800,601,Worcester Polytechnic Institute,United States,43.5,32.6,21.4,59.6,67.2,57.6,https://www.timeshighereducation.com/world-university-rankings/worcester-polytechnic-institute,100 Institute Road,Worcester,Massachusetts,01609-2280,United States
601–800,601,Xi’an Jiaotong-Liverpool University,China,43.5,21.2,17.6,71.3,40.5,75.7,https://www.timeshighereducation.com/world-university-rankings/xian-jiaotong-liverpool-university,No.111 Ren'ai Road Suzhou Industrial Park,Suzhou,Jiangsu,215123,China
601–800,601,Xidian University,China,43.5,28.6,25.2,66.5,95.1,25.8,https://www.timeshighereducation.com/world-university-rankings/xidian-university,266 Xinglong Section Xifeng Rd Xi’an,,Shaanxi,710126,China
601–800,601,Yarmouk University,Jordan,43.5,29.3,17.9,69.9,29.9,63.4,https://www.timeshighereducation.com/world-university-rankings/yarmouk-university,Shafiq Irshidat Street,,Irbid,21163,Jordan
601–800,601,Yildiz Technical University,Turkey,43.5,33.1,31.6,48.5,72.9,39.5,https://www.timeshighereducation.com/world-university-rankings/yildiz-technical-university,Barbaros Boulevard,Yildiz,Istanbul,34349,Turkey
601–800,601,Yuan Ze University,Taiwan,43.5,19.7,27.3,62.5,79.8,61.2,https://www.timeshighereducation.com/world-university-rankings/yuan-ze-university,No 135 Yuandong Road Zhongli District,Taoyuan City,Taoyuan,320315,Taiwan
601–800,601,Zhejiang Normal University,China,43.5,19.2,22.0,80.1,63.7,39.1,https://www.timeshighereducation.com/world-university-rankings/zhejiang-normal-university,688 Yingbin Road Jinhua,,Zhejiang,321004,China
801–1000,801,Abdullah Gül University,Turkey,38.9,22.2,27.2,54.9,56.9,49.8,https://www.timeshighereducation.com/world-university-rankings/abdullah-gul-university,"['Barbaros Mahallesi Erkilet Bulvari', 'Kocasinan']",Kayseri,38,38080,Turkey
801–1000,801,Abdul Wali Khan University Mardan,Pakistan,38.9,19.0,12.5,81.2,24.6,50.1,https://www.timeshighereducation.com/world-university-rankings/abdul-wali-khan-university-mardan,Turu Road Near Sheikh Maltoon Town,Mardan,Khyber Pakhtunkhwa,23200,Pakistan
801–1000,801,Ahvaz Jundishapur University of Medical Sciences (AJUMS),Iran,38.9,39.8,14.5,56.0,56.2,24.3,https://www.timeshighereducation.com/world-university-rankings/ahvaz-jundishapur-university-medical-sciences-ajums,Ahvaz,,06,61357-1579,Iran
801–1000,801,Ain Shams University,Egypt,38.9,28.6,27.5,50.4,41.0,53.1,https://www.timeshighereducation.com/world-university-rankings/ain-shams-university,Khalifa Al Maamoun Street,Abbassia,Cairo,11566,Egypt
801–1000,801,Alagappa University,India,38.9,35.6,14.5,56.7,26.5,44.2,https://www.timeshighereducation.com/world-university-rankings/alagappa-university,Alagappa University,Karaikudi,TN,630003,India
801–1000,801,Al al-Bayt University,Jordan,38.9,14.7,11.1,80.0,18.0,52.3,https://www.timeshighereducation.com/world-university-rankings/al-al-bayt-university,PO Box 130040,Mafraq,Mafraq Governorate,25113,Jordan
801–1000,801,Al-Azhar University,Egypt,38.9,22.1,12.8,68.0,24.6,58.9,https://www.timeshighereducation.com/world-university-rankings/al-azhar-university,1 El Mokhaym El Daem Street,Nasr City,Cairo,,Egypt
801–1000,801,Alexandria University,Egypt,38.9,20.7,18.2,63.5,31.7,55.0,https://www.timeshighereducation.com/world-university-rankings/alexandria-university,22 El Geish Road El Shatby,Alexandria,Alexandria,21526,Egypt
801–1000,801,Al-Zaytoonah University of Jordan,Jordan,38.9,12.5,16.3,75.5,22.4,63.9,https://www.timeshighereducation.com/world-university-rankings/al-zaytoonah-university-jordan,PO Box 130,Amman,Amman Governorate,11733,Jordan
801–1000,801,"Amity University Rajasthan, Jaipur",India,38.9,31.6,12.8,65.9,17.8,28.7,https://www.timeshighereducation.com/world-university-rankings/amity-university-rajasthan-jaipur,SP-1 Kant Kalwar NH11C,Jaipur,RJ,303002,India
801–1000,801,An-Najah National University,Palestine,38.9,24.7,13.0,66.9,26.0,63.9,https://www.timeshighereducation.com/world-university-rankings/najah-national-university,PO Box 7,Nablus,West Bank,400,Palestine
801–1000,801,Anna University,India,38.9,39.2,16.2,51.8,59.9,21.0,https://www.timeshighereducation.com/world-university-rankings/anna-university,Sarder Patel Road Old Highways Building,Guindy,Chennai,600025,India
801–1000,801,Aristotle University of Thessaloniki,Greece,38.9,22.7,19.4,63.4,62.6,37.0,https://www.timeshighereducation.com/world-university-rankings/aristotle-university-thessaloniki,Aristotle University of Thessaloniki,Thessaloniki,Macedonia Region,54124,Greece
801–1000,801,Arts et Métiers,France,38.9,35.1,23.0,40.6,82.5,66.3,https://www.timeshighereducation.com/world-university-rankings/arts-et-metiers,"['151', 'Boulevard de I hopital']",Paris,Ile de France Region,75013,France
801–1000,801,Atatürk University,Turkey,38.9,29.5,28.0,51.8,29.0,36.7,https://www.timeshighereducation.com/world-university-rankings/ataturk-university,Ataturk Mh,Erzurum,Erzurum Province,25240,Turkey
801–1000,801,Azerbaijan State University of Economics,Azerbaijan,38.9,23.4,9.3,74.5,19.4,59.0,https://www.timeshighereducation.com/world-university-rankings/azerbaijan-state-university-economics,6 Istiqlaliyyat Street,Baku City,Baku,1001,Azerbaijan
801–1000,801,Bahçeşehir University,Turkey,38.9,19.0,22.9,59.4,34.0,60.6,https://www.timeshighereducation.com/world-university-rankings/bahcesehir-university,"['Ciragan Caddesi', 'Osmanpasa Mektebi Sokak No 4-6']",Besiktas,Istanbul,34353,Turkey
801–1000,801,Baqiyatallah University of Medical Sciences,Iran,38.9,39.5,18.1,50.0,64.9,22.6,https://www.timeshighereducation.com/world-university-rankings/baqiyatallah-university-medical-sciences,Sheykh Bahayi Street Mollasadra Street,Tehran,23,14359-1537,Iran
801–1000,801,Baylor University,United States,38.9,43.0,19.4,53.6,43.2,37.7,https://www.timeshighereducation.com/world-university-rankings/baylor-university,1311 South Fifth Street,Waco,Texas,76798,United States
801–1000,801,Birjand University of Medical Sciences,Iran,38.9,36.2,12.5,70.0,20.2,34.4,https://www.timeshighereducation.com/world-university-rankings/birjand-university-medical-sciences,Ghafari Street,Birjand,South Khorasan,,Iran
801–1000,801,"Birla Institute of Technology and Science, Pilani",India,38.9,29.0,20.9,66.9,46.1,28.8,https://www.timeshighereducation.com/world-university-rankings/birla-institute-technology-and-science-pilani,Vidya Vihar,Pilani,RJ,333031,India
801–1000,801,Birmingham City University,United Kingdom,38.9,17.9,13.4,65.5,25.2,86.3,https://www.timeshighereducation.com/world-university-rankings/birmingham-city-university,15 Bartholomew Row University House,Birmingham,West Midlands,B5 5JU,United Kingdom
801–1000,801,Bucharest University of Economic Studies,Romania,38.9,19.2,11.9,81.5,23.1,31.8,https://www.timeshighereducation.com/world-university-rankings/bucharest-university-economic-studies,"['6 Piata Romana', 'Sector 1']",Bucharest,Ilfov,010374,Romania
801–1000,801,Cairo University,Egypt,38.9,29.4,20.0,60.7,42.7,48.6,https://www.timeshighereducation.com/world-university-rankings/cairo-university,1 Gamaa Street,Giza,Al Jizah Muhafazah,12613,Egypt
801–1000,801,Cankaya University,Turkey,38.9,15.9,15.9,80.9,20.5,51.2,https://www.timeshighereducation.com/world-university-rankings/cankaya-university,4 Mimar Sinan Street Eskisehir Road 29th Kilometer,Etimesgut,06,06815,Turkey
801–1000,801,Capital University of Science and Technology,Pakistan,38.9,18.2,20.1,71.0,23.8,49.0,https://www.timeshighereducation.com/world-university-rankings/capital-university-science-and-technology,Islamabad Expressway Kahuta Road,Zone-V,Islamabad,45710,Pakistan
801–1000,801,Carlos III University of Madrid,Spain,38.9,32.6,21.7,45.7,66.7,62.6,https://www.timeshighereducation.com/world-university-rankings/carlos-iii-university-madrid,"['C Madrid', '126']",Getafe,M,28903,Spain
801–1000,801,Catholic University of Portugal,Portugal,38.9,20.3,24.9,61.9,30.9,57.7,https://www.timeshighereducation.com/world-university-rankings/catholic-university-portugal,Palma de Cima,Lisbon,Lisbon District,164 9023,Portugal
801–1000,801,Chengdu University,China,38.9,17.4,15.7,77.9,47.9,28.7,https://www.timeshighereducation.com/world-university-rankings/chengdu-university,No. 2025 Chengluo Avenue,Chengdu City,Sichuan Province,610106,China
801–1000,801,Chonnam National University,South Korea,38.9,34.5,29.6,47.0,60.7,33.2,https://www.timeshighereducation.com/world-university-rankings/chonnam-national-university,77 Yongbong-ro Buk-gu,,29,61186,South Korea
801–1000,801,Clark University,United States,38.9,27.2,19.3,57.2,44.2,66.8,https://www.timeshighereducation.com/world-university-rankings/clark-university,950 Main Street,Worcester,Massachusetts,01610,United States
801–1000,801,Daffodil International University (DIU),Bangladesh,38.9,12.1,13.0,81.7,20.1,65.4,https://www.timeshighereducation.com/world-university-rankings/daffodil-international-university-diu,Daffodil Smart City Birulia,Savar,Dhaka,1216,Bangladesh
801–1000,801,Delhi Technological University,India,38.9,23.9,22.7,63.3,37.8,21.3,https://www.timeshighereducation.com/world-university-rankings/delhi-technological-university,Main Bawana Road,Shahbad Daulatpur,DL,DL - 42,India
801–1000,801,École Centrale de Lyon,France,38.9,37.2,22.8,29.5,85.5,76.3,https://www.timeshighereducation.com/world-university-rankings/ecole-centrale-de-lyon,36 Avenue Guy de Collongue,Ecully,Auvergne Rhone Alpes,69134,France
801–1000,801,Empress Catherine II Saint Petersburg Mining University,Russian Federation,38.9,28.7,17.9,62.8,51.6,45.8,https://www.timeshighereducation.com/world-university-rankings/empress-catherine-ii-saint-petersburg-mining-university,"['2', '21st Line']",,Saint Petersburg,199106,Russian Federation
801–1000,801,Eötvös Loránd University,Hungary,38.9,29.6,19.8,55.4,39.7,50.3,https://www.timeshighereducation.com/world-university-rankings/eotvos-lorand-university,Egyetem tér 1-3,,Budapest,1053,Hungary
801–1000,801,European University Cyprus,Cyprus,38.9,20.4,15.3,65.8,19.9,92.9,https://www.timeshighereducation.com/world-university-rankings/european-university-cyprus,"['6', 'Diogenis Street 2404 Engomi']",Nicosia,Nicosia,1516,Cyprus
801–1000,801,Federal University of Minas Gerais,Brazil,38.9,41.6,25.3,42.4,53.0,36.9,https://www.timeshighereducation.com/world-university-rankings/federal-university-minas-gerais,"['Av. Antonio Carlos', '6627 Pampulha']",,Belo Horizonte,31270-901,Brazil
801–1000,801,Ferdowsi University of Mashhad,Iran,38.9,30.4,28.0,50.7,49.5,34.2,https://www.timeshighereducation.com/world-university-rankings/ferdowsi-university-mashhad,Azadi Square PO Box 9177948974,Mashhad,Khorasan Razavi,,Iran
801–1000,801,Florida Atlantic University,United States,38.9,21.9,24.6,53.7,66.3,53.7,https://www.timeshighereducation.com/world-university-rankings/florida-atlantic-university,777 Glades Road,Boca Raton,Florida,33431,United States
801–1000,801,Future University in Egypt,Egypt,38.9,22.2,10.6,78.6,18.0,64.4,https://www.timeshighereducation.com/world-university-rankings/future-university-egypt,End of 90th Street Fifth Settlement,New Cairo,Cairo,11835,Egypt
801–1000,801,Fuzhou University,China,38.9,19.2,20.9,71.1,81.5,34.5,https://www.timeshighereducation.com/world-university-rankings/fuzhou-university,2 Wulongjiang North Avenue Fuzhou University Town,Fuzhou City,Fujian Province,350108,China
801–1000,801,Gabriele d‘Annunzio University,Italy,38.9,17.6,20.9,63.6,56.0,38.7,https://www.timeshighereducation.com/world-university-rankings/gabriele-dannunzio-university,Via dei Vestini 31,Chieti,Abruzzo,66100,Italy
801–1000,801,Gazipur Agricultural University,Bangladesh,38.9,23.0,9.3,75.3,17.3,51.7,https://www.timeshighereducation.com/world-university-rankings/gazipur-agricultural-university,Salna Road,Gazipur,Dhaka,1706,Bangladesh
801–1000,801,German Jordanian University,Jordan,38.9,22.4,13.6,60.3,24.5,78.6,https://www.timeshighereducation.com/world-university-rankings/german-jordanian-university,Amman Madaba Street P.O. Box 35247,Amman,Amman,11180,Jordan
801–1000,801,Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,Pakistan,38.9,19.5,16.9,66.8,29.5,51.0,https://www.timeshighereducation.com/world-university-rankings/ghulam-ishaq-khan-institute-engineering-sciences-and-technology,District Swabi,Topi,Khyber Pakhtunkhwa,23640,Pakistan
801–1000,801,Glasgow Caledonian University,United Kingdom,38.9,17.8,15.2,63.7,48.7,83.5,https://www.timeshighereducation.com/world-university-rankings/glasgow-caledonian-university,70 Cowcaddens Road,Glasgow,Scotland,G4 0BA,United Kingdom
801–1000,801,Gorgan University of Agricultural Sciences and Natural Resources,Iran,38.9,31.4,11.8,68.3,31.4,38.0,https://www.timeshighereducation.com/world-university-rankings/gorgan-university-agricultural-sciences-and-natural-resources,Shahid Beheshti St,,Gorgan,4913815739,Iran
801–1000,801,Government College University Lahore,Pakistan,38.9,17.5,19.3,72.8,23.2,49.0,https://www.timeshighereducation.com/world-university-rankings/government-college-university-lahore,Katchery Road,Lahore,Punjab,54000,Pakistan
801–1000,801,Guangzhou Medical University,China,38.9,25.6,11.4,74.5,42.0,24.4,https://www.timeshighereducation.com/world-university-rankings/guangzhou-medical-university,Jingxiu Road,Panyu District,Guangzhou,511436,China
801–1000,801,Guilan University of Medical Sciences,Iran,38.9,40.0,11.6,66.3,25.3,25.9,https://www.timeshighereducation.com/world-university-rankings/guilan-university-medical-sciences,Parastar St.,Rasht,01,,Iran
801–1000,801,Guru Gobind Singh Indraprastha University,India,38.9,30.8,12.4,74.2,26.9,26.8,https://www.timeshighereducation.com/world-university-rankings/guru-gobind-singh-indraprastha-university,Sector 16C Dwarka,Delhi,DL,110078,India
801–1000,801,Hacettepe University,Turkey,38.9,34.8,28.6,49.0,58.7,27.0,https://www.timeshighereducation.com/world-university-rankings/hacettepe-university,The Rector's Office,Beytepe,06,06800,Turkey
801–1000,801,Halmstad University,Sweden,38.9,20.4,16.7,64.8,29.0,68.0,https://www.timeshighereducation.com/world-university-rankings/halmstad-university,Kristian IV:s väg 3,,301 18 Halmstad,,Sweden
801–1000,801,Hanoi Medical University,Vietnam,38.9,32.0,11.9,62.2,44.8,47.5,https://www.timeshighereducation.com/world-university-rankings/hanoi-medical-university,01 Ton That Tung,Dong Da,Hanoi,116001,Vietnam
801–1000,801,Ilam University of Medical Sciences,Iran,38.9,34.2,12.1,66.7,20.3,29.3,https://www.timeshighereducation.com/world-university-rankings/ilam-university-medical-sciences,Azadi Boulevard Shahid Keshvari Square,Ilam,Koshi Province,,Iran
